freq_hz,s11_db
2.571333333333333206e+10,-1.008701694761116707e+00
2.572000000000000000e+10,-1.008346685458698211e+00
2.572666666666666794e+10,-1.009046029668203337e+00
2.573333333333333206e+10,-1.010370970465477525e+00
2.574000000000000000e+10,-1.011871152462518797e+00
2.574666666666666794e+10,-1.013095367106696676e+00
2.575333333333333206e+10,-1.013612233686262964e+00
2.576000000000000000e+10,-1.013030455160475185e+00
2.576666666666666794e+10,-1.011018152339789200e+00
2.577333333333333206e+10,-1.007320555538411044e+00
2.578000000000000000e+10,-1.001775075816389915e+00
2.578666666666666794e+10,-9.943225641423387717e-01
2.579333333333333206e+10,-9.850134809464381469e-01
2.580000000000000000e+10,-9.740078166128376402e-01
2.580666666666666794e+10,-9.615679703836638170e-01
2.581333333333333206e+10,-9.480444033429630268e-01
2.582000000000000000e+10,-9.338546588480206578e-01
2.582666666666666794e+10,-9.194571611652404552e-01
2.583333333333333206e+10,-9.053218991912472813e-01
2.584000000000000000e+10,-8.919005270441960898e-01
2.584666666666666794e+10,-8.795984718282625625e-01
2.585333333333333206e+10,-8.687513197278663446e-01
2.586000000000000000e+10,-8.596071303356432880e-01
2.586666666666666794e+10,-8.523155438402592043e-01
2.587333333333333206e+10,-8.469237556573310233e-01
2.588000000000000000e+10,-8.433787759442123999e-01
2.588666666666666794e+10,-8.415349533732402465e-01
2.589333333333333206e+10,-8.411655480223756420e-01
2.590000000000000000e+10,-8.419771580051650384e-01
2.590666666666666794e+10,-8.436259742877111334e-01
2.591333333333333206e+10,-8.457350802882480645e-01
2.592000000000000000e+10,-8.479122535745891032e-01
2.592666666666666794e+10,-8.497679078905990835e-01
2.593333333333333206e+10,-8.509328972964036453e-01
2.594000000000000000e+10,-8.510758756161017624e-01
2.594666666666666794e+10,-8.499197718388094014e-01
2.595333333333333206e+10,-8.472567365072132262e-01
2.596000000000000000e+10,-8.429606873935915345e-01
2.596666666666666794e+10,-8.369964031370937807e-01
2.597333333333333206e+10,-8.294240555301467532e-01
2.598000000000000000e+10,-8.203981995073917899e-01
2.598666666666666794e+10,-8.101605894750506520e-01
2.599333333333333206e+10,-7.990267479869933576e-01
2.600000000000000000e+10,-7.873669072697757620e-01
